鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
仁武區,房地(土地+建物),高雄市仁武區文學路一段91~120號,69.98,住,,,1081129,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0940823,166.34,4,2,3,有,無,8600000,51701,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLPJKHPFFIE78CA
湖內區,房地(土地+建物),高雄市湖內區長壽路65巷2弄1~30號,89.19,住,,,1090108,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0970623,202.4,6,2,7,有,無,6900000,34091,,0.0,0,,RPXNMLNJKHPFFJE66CA
湖內區,房地(土地+建物),高雄市湖內區中山路二段62巷91~120號,553.27,工,,,1090107,土地4建物2車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,1080826,357.03,0,0,0,無,無,23500000,,,0.0,0,,RPWNMLKMJHPFFJE09CA
鳥松區,房地(土地+建物)+車位,高雄市鳥松區明湖路61~90號,39.34,住,,,1081213,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850829,128.22,3,2,2,有,有,7000000,54594,坡道平面,23.62,0,,RPSOMLPLKHPFFIE56CA
茄萣區,土地,福東段181~210地號,102.72,住,,,1081223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,19470,,0.0,0,含增建或未登記建物。;,RPOOMLLLKHPFFJE48CA
美濃區,房地(土地+建物),高雄市美濃區自強街一段93巷1~30號,204.76,住,,,1080517,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080904,240.82,4,2,5,有,無,10300000,42771,,0.0,0,包含公共設施保留地之交易。;兩個權利人共同持分，含電梯,RPTNMLOJKHPFFKE09CA
仁武區,房地(土地+建物),高雄市仁武區名山十街218巷5弄1~30號,64.6,住,,,1081230,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0990813,96.6,4,2,3,有,無,3570000,36957,,0.0,0,2親等共有，持分1/2買賣,RPUNMLLKKHPFFIE78CA
大寮區,房地(土地+建物),高雄市大寮區水源路51巷31~60號,73.0,住,,,1081231,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670625,72.0,5,2,3,有,無,4700000,65278,,0.0,0,含增建或未登記建物。;,RPVNMLRJKHPFFLE07CA
大寮區,土地,上寮南段931~960地號,27.33,住,,,1090117,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1090000,39883,,0.0,0,,RPQNMLQJKHPFFLE09CA
前鎮區,建物,高雄市前鎮區漁港中二路223巷1~30號,0.0,,,,1090109,土地0建物2車位0,全,三層,透天厝,工業用,加強磚造,0630330,440.5,8,4,4,有,無,4000000,9081,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLLMJHPFFCE18DA
林園區,土地,王公廟段1711~1740地號,731.0,住,,,1081230,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29100000,39808,,0.0,0,,RPRNMLNKKHPFFLE98CA
小港區,房地(土地+建物)+車位,高雄市小港區桂陽路209巷21弄31~60號,21.63,住,,,1090104,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810724,124.4,3,2,2,有,無,3580000,28778,坡道平面,0.0,0,,RPUOMLPJKHPFFCE68DA
小港區,房地(土地+建物),高雄市小港區民航二街1~30號,36.69,住,,,1081212,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670912,113.39,3,2,1,有,無,3200000,28221,,0.0,0,親友、員工或其他特殊關係間之交易。;含裝修,RPVNMLOLKHPFFCE78DA
彌陀區,房地(土地+建物),高雄市彌陀區中正西路1巷1~30號,127.59,住,,,1080216,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081210,197.93,3,2,2,有,無,9200000,46481,,0.0,0,,RPQNMLLMJHPFFFE28DA
彌陀區,房地(土地+建物),高雄市彌陀區中正西路1巷1~30號,101.94,住,,,1080214,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081210,190.37,3,2,2,有,無,8800000,46226,,0.0,0,,RPSNMLLMJHPFFFE48DA
彌陀區,房地(土地+建物),高雄市彌陀區中正西路1巷1~30號,111.36,住,,,1080116,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081210,195.77,3,2,2,有,無,9200000,46994,,0.0,0,,RPUNMLLMJHPFFFE68DA
彌陀區,房地(土地+建物),高雄市彌陀區中正西路1巷1~30號,103.12,住,,,1080214,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081210,190.37,3,2,2,有,無,8800000,46226,,0.0,0,,RPVNMLLMJHPFFFE78DA
鼓山區,房地(土地+建物),高雄市鼓山區青雲街91~120號,25.0,住,,,1090110,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771228,106.37,3,1,2,有,無,1650000,15512,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLPLKHPFFAE98EA
大樹區,土地,洲仔段541~570地號,2662.95,,鄉村區,乙種建築用地,1090109,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15500000,5821,,0.0,0,,RPUOMLOLKHPFFGE66EA
岡山區,土地,大仁段2041~2070地號,382.0,住,,,1090114,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32999999,86387,,0.0,0,向政府機關承購之案件。;,RPUNMLTKKHPFFFE76DA
美濃區,土地,龍肚段6001~6030地號,30.0,,特定農業區,甲種建築用地,1090116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90000,3000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLMJHPFFKE68DA
楠梓區,房地(土地+建物),高雄市楠梓區壽民路4巷1~30號,31.72,住,,,1081225,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680305,67.95,6,0,6,有,有,3300000,48565,,0.0,0,,RPPNMLMLJHPFFEE28CD
燕巢區,土地,瓊西段61~90地號,265.08,農,,,1081217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2806300,10587,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLLJHPFFFE28CD
苓雅區,房地(土地+建物),高雄市苓雅區武嶺街13巷1~30號,52.0,住,,,1090107,土地1建物1車位0,全,二層,透天厝,,加強磚造,0600828,66.96,2,1,1,有,無,1900000,28375,,0.0,0,含增建或未登記建物。;瑕疵物件之交易。;凶宅、馬桶不通、年久失修,RPPNMLLLJHPFFBE87CD
苓雅區,房地(土地+建物)+車位,高雄市苓雅區四維三路241~270號,23.49,商,,,1081227,土地1建物1車位2,九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890905,431.40999999999997,5,3,4,有,有,26800000,62122,坡道平面,0.0,0,,RPQNMLLLJHPFFBE97CD
鳳山區,房地(土地+建物),高雄市鳳山區南京路391巷1~30號,68.54,商,,,1090103,土地1建物1車位0,一層，二層,十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720131,188.98,3,2,2,有,無,9450000,50005,,0.0,0,,RPPNMLLLJHPFFGE38CD
路竹區,土地,聖母段181~210地號,2586.59,工,,,1081008,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,76666560,29640,,0.0,0,,RPRNMLNJLHPFFJE88DA
六龜區,土地,仙人圳段31~60地號,2774.47,,特定農業區,農牧用地,1090115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1081,,0.0,0,,RPRNMLQJKHPFFKE56DA
仁武區,房地(土地+建物),高雄市仁武區名湖街128巷1~30號,32.06,住,,,1090105,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680430,52.76,2,2,1,有,無,1080000,20470,,0.0,0,,RPUNMLQJKHPFFIE66DA
小港區,房地(土地+建物),高雄市小港區青山街123巷1~30號,12.15,住,,,1090114,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840727,108.31,3,1,2,有,有,977982,9029,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLQLKHPFFCE78DA
岡山區,土地,劉厝段541~570地號,19.0,農,,,1081226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,105000,5526,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLNJKHPFFFE98DA
橋頭區,房地(土地+建物),高雄市橋頭區甲圍路豐田巷138弄1~30號,157.45,,鄉村區,乙種建築用地,1081210,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690811,100.0,3,2,4,有,無,2200000,22000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLQKKHPFFFE58DA
前鎮區,土地,瑞南段541~570地號,81.0,住,,,1090116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9679500,119500,,0.0,0,向政府機關承購之案件。;,RPQNMLNJKHPFFCE97DA
三民區,房地(土地+建物),高雄市三民區大順二路151~180號,11.88,商,,,1081227,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0780519,125.47,3,2,2,有,有,3950000,31482,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOJKHPFFDE08DA
三民區,房地(土地+建物),高雄市三民區平等路143巷31~60號,25.5,住,,,1081213,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730518,83.87,2,1,1,有,無,4000000,47693,,0.0,0,,RPQNMLQJKHPFFDE38DA
大寮區,房地(土地+建物),高雄市大寮區仁德路16巷30弄1~30號,12.57,住,,,1081120,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821231,110.99000000000001,3,1,2,有,無,2980000,26849,,0.0,0,,RPQNMLKLKHPFFLE68CA
大寮區,土地,磚子段2761~2790地號,1675.0,農,,,1080814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38508440,22990,,0.0,0,含建物未保存登記,RPPNMLMKKHPFFLE68CA
大寮區,房地(土地+建物),高雄市大寮區鳳林三路161巷61~90號,125.92,住,,,1081220,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790810,308.28,5,5,5,有,無,11300000,36655,,0.0,0,含增建或未登記建物。;,RPWNMLMKKHPFFLE76CA
大寮區,房地(土地+建物)+車位,高雄市大寮區民富街31~60號,19.07,商,,,1090114,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830127,112.66,3,2,2,有,有,1760000,15622,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLKKKHPFFLE56CA
大寮區,土地,大寮段芎蕉腳小段2281~2310地號,514.0,商,,,1081230,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14500000,28210,,0.0,0,包含公共設施保留地之交易。;,RPPNMLNJKHPFFLE68CA
大寮區,土地,大寮段芎蕉腳小段2281~2310地號,77.0,其他,,,1081230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,6494,,0.0,0,包含公共設施保留地之交易。;,RPSNMLNJKHPFFLE98CA
大寮區,房地(土地+建物),高雄市大寮區永仁街1~30號,125.0,住,,,1081214,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080703,266.35,5,1,5,有,無,17280000,64877,,0.0,0,,RPXOMLNJKHPFFLE96CA
田寮區,土地,田寮段571~600地號,91230.0,,特定專用區,特定目的事業用地,1081231,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000000,1096,,0.0,0,,RPOOMLPLKHPFFJE88CA
路竹區,土地,聖母段151~180地號,2759.27,農,,,1081008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6677440,2420,,0.0,0,,RPQNMLSLKHPFFJE66CA
茄萣區,房地(土地+建物),高雄市茄萣區和平路三段78巷5弄1~30號,80.65,住,,,1090107,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820920,162.36,4,2,4,有,無,4360000,26854,,0.0,0,,RPQOMLLKKHPFFJE58CA
大社區,土地,觀音山段1~30地號,314.45,農,,,1081213,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4943288,15720,,0.0,0,包含公共設施保留地之交易。;,RPXNMLTKKHPFFIE27CA
仁武區,房地(土地+建物),高雄市仁武區赤西二街61~90號,62.88,住,,,1090113,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070314,154.2,5,2,4,有,無,10620000,68872,,0.0,0,,RPSNMLSKKHPFFIE66CA
路竹區,房地(土地+建物),高雄市路竹區復興路367巷403弄31~60號,76.09,,一般農業區,甲種建築用地,1081223,土地5建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820929,169.24,6,2,3,有,無,3600000,21272,,0.0,0,,RPSNMLPJKHPFFJE98CA
路竹區,土地,竹園段391~420地號,214.98,,鄉村區,乙種建築用地,1081231,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2250000,10466,,0.0,0,,RPTNMLQJKHPFFJE56CA
鳥松區,房地(土地+建物),高雄市鳥松區育成二街61~90號,161.78,住,,,1081229,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041008,375.49,6,2,5,有,無,27000000,71906,,0.0,0,,RPRNMLQJKHPFFIE88CA
仁武區,土地,新後港西段121~150地號,412.17,住,,,1081118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33500000,81277,,0.0,0,,RPOOMLOJKHPFFIE48CA
仁武區,房地(土地+建物),高雄市仁武區永樂街96巷1~30號,67.41,住,,,1081202,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,157.95000000000002,4,2,5,有,無,11800000,74707,,0.0,0,,RPOOMLPJKHPFFIE58CA
仁武區,房地(土地+建物),高雄市仁武區慈惠八街91~120號,107.27,住,,,1081215,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1081122,221.72,5,2,6,有,無,16000000,72163,,0.0,0,,RPUNMLRJKHPFFIE66CA
仁武區,房地(土地+建物),高雄市仁武區澄信街91~120號,94.0,住,,,1081219,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680824,82.46,3,2,2,有,無,5700000,69124,,0.0,0,,RPXNMLNJKHPFFIE56CA
杉林區,土地,上平段931~960地號,88.15,,鄉村區,交通用地,1081223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,999621,11340,,0.0,0,,RPPNMLLMJHPFFHE28CA
鳳山區,房地(土地+建物),高雄市鳳山區瑞春街14巷1~30號,16.11,住,,,1081212,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840915,110.9,3,2,2,有,有,5200000,46889,,0.0,0,,RPQOMLLKKHPFFGE28CA
鳳山區,房地(土地+建物),高雄市鳳山區文衡路211~240號,28.64,住,,,1081202,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700506,78.39,3,2,2,有,無,3600000,45924,,0.0,0,含增建或未登記建物。;,RPOOMLMKKHPFFGE18CA
鳳山區,房地(土地+建物),高雄市鳳山區公園街375巷1~30號,78.18,住,,,1081123,土地3建物1車位0,全,四層,透天厝,見使用執照,鋼筋混凝土造,0900310,187.92,4,2,2,有,無,8900000,47361,,0.0,0,,RPXNMLLKKHPFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區鎮南街1~30號,31.96,住,,,1081111,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0680910,101.32,0,0,0,無,無,8000000,78958,,0.0,0,開放空間,RPPNMLPKKHPFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區五甲三路295巷91~120號,21.47,住,,,1090107,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700210,74.83,3,2,1,有,無,3200000,42764,,0.0,0,"親友、員工或其他特殊關係間之交易。;親友間買賣,地政士僅受託買賣案件申請登記,本成交資訊係由權利人與義務人自行提供屬實 ,且確經委託人雙方同意並親自簽章.",RPUOMLNJKHPFFGE78CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區工協街1~30號,44.86,住,,,1081226,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010502,184.6,3,2,2,有,有,6500000,35211,坡道平面,0.0,0,,RPTNMLPJKHPFFGE78CA
鳳山區,房地(土地+建物),高雄市鳳山區建國路三段571~600號,6.87,住,,,1081226,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0980330,79.36,2,1,1,有,有,4100000,51663,,0.0,0,,RPQOMLPJKHPFFGE58CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區建國路三段301~330號,15.42,住,,,1081231,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0940630,124.05000000000001,2,1,1,有,無,6800000,54817,坡道平面,38.44,0,含家電,RPPNMLKKKHPFFGE97CA
鳳山區,房地(土地+建物),高雄市鳳山區瑞興路241~270號,18.19,住,,,1090114,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850710,106.6,3,2,1,有,有,1200000,11257,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQPMLPJKHPFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區光遠路70巷2弄1~30號,58.0,住,,,1081204,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620501,77.2,3,2,2,有,無,3200000,41451,,0.0,0,,RPWNMLOJKHPFFGE98CA
岡山區,土地,介壽段2221~2250地號,96.0,農,,,1081129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1161600,12100,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLLKKHPFFFE68CA
岡山區,房地(土地+建物),高雄市岡山區公園北路22巷4弄1~30號,93.32,住,,,1081226,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0690926,99.59,3,2,2,有,無,3800000,38156,,0.0,0,,RPOOMLNJKHPFFFE08CA
岡山區,房地(土地+建物),高雄市岡山區臺上一路51巷31~60號,85.0,住,,,1081223,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0741226,91.06,3,2,2,有,無,6850000,75225,,0.0,0,"一樓後方空地增建,三樓加蓋鐵皮屋",RPTNMLOJKHPFFFE58CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街271~300號,29.5,住,,,1081230,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990304,161.74,3,2,2,有,有,6500000,40188,坡道平面,0.0,0,,RPUNMLOJKHPFFFE68CA
左營區,房地(土地+建物),高雄市左營區民族一路901巷26弄1~30號,8.57,住,,,1081227,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850712,94.6,2,2,1,有,有,3000000,31712,,0.0,0,,RPUNMLQLKHPFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區興泰街1~30號,77.0,住,,,1081203,土地1建物1車位0,全,二層,透天厝,,加強磚造,0690910,121.28,4,2,3,有,無,8300000,68437,,0.0,0,,RPTOMLSKKHPFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,15.87,住,,,1081120,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,115.84,3,1,2,有,有,6170000,53263,坡道機械,0.0,0,,RPOPMLOKKHPFFEE28CA
左營區,房地(土地+建物),高雄市左營區文府路241~270號,38.96,住,,,1081224,土地1建物1車位0,全,四層,透天厝,住商用,見使用執照,0911203,95.27,4,1,3,有,無,4145220,43510,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLKKKHPFFEE87CA
楠梓區,房地(土地+建物),高雄市楠梓區德賢路555巷1~30號,9.55,住,,,1090102,土地1建物1車位0,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851028,134.47,3,2,2,有,有,3000000,22310,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLOJKHPFFEE18CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學十街330巷1~30號,29.31,住,,,1081201,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080730,185.02,3,2,2,有,有,11860000,64347,坡道平面,25.26,1580000,,RPRPMLOJKHPFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學十街330巷1~30號,25.34,住,,,1081210,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080730,157.43,3,2,2,有,有,10680000,65046,升降機械,9.38,1050000,,RPSPMLOJKHPFFEE58CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學十街330巷1~30號,29.31,住,,,1080928,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080730,185.02,3,2,2,有,有,11160000,60591,坡道平面,25.26,1480000,,RPTPMLOJKHPFFEE68CA
左營區,房地(土地+建物),高雄市左營區新莊一路121~150號,8.94,住,,,1081227,土地1建物1車位0,四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830811,118.94,3,2,2,有,有,5620000,47251,,0.0,0,,RPVNMLNJKHPFFEE58CA
三民區,房地(土地+建物),高雄市三民區黃興路353巷61~90號,29.2,住,,,1081228,土地1建物1車位0,三層，電梯樓梯間,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0770623,99.7,3,2,2,有,無,3250000,32598,,0.0,0,,RPTOMLOLKHPFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區天祥二路1~30號,11.13,住,,,1081227,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,118.82,2,2,1,有,有,6460000,54368,坡道平面,0.0,0,,RPUNMLPKKHPFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區文安南街151~180號,21.4,住,,,1090114,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010927,151.97,3,2,2,有,有,11000000,72383,坡道平面,20.12,0,,RPPPMLLKKHPFFDE97CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎中路762巷1~30號,17.49,住,,,1081220,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950410,122.12,2,2,1,有,有,5380000,44055,坡道平面,0.0,0,,RPPNMLLJKHPFFDE67CA
三民區,房地(土地+建物)+車位,高雄市三民區建德路31~60號,17.67,商,,,1081215,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800708,234.78000000000003,4,2,3,有,有,7600000,32371,坡道機械,0.0,0,,RPWNMLOJKHPFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區澄照街31~60號,20.07,住,,,1090101,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830519,120.75,3,1,2,有,有,4850000,40166,升降機械,0.0,0,,RPTNMLPJKHPFFDE48CA
三民區,房地(土地+建物),高雄市三民區大德街91~120號,7.96,住,,,1081029,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830203,48.239999999999995,1,1,1,有,無,1850000,38350,,0.0,0,,RPOOMLQJKHPFFDE18CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區民權二路220巷1~30號,8.91,住,,,1090110,土地2建物1車位1,十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860527,183.94,4,2,2,有,有,7780000,42296,坡道平面,0.0,0,,RPXNMLQJKHPFFCE88CA
前鎮區,房地(土地+建物),高雄市前鎮區光華二路421~450號,4.14,商,,,1090103,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0750812,25.9,1,1,1,有,有,1060000,40927,,0.0,0,,RPPOMLQJKHPFFCE18CA
前鎮區,房地(土地+建物),高雄市前鎮區佛公路22巷1~30號,87.0,住,,,1090102,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0760618,172.64,6,2,3,有,無,6600000,38230,,0.0,0,,RPPNMLKKKHPFFCE57CA
小港區,房地(土地+建物)+車位,高雄市小港區中安路871~900號,27.18,住,,,1081126,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031201,166.59,3,2,2,有,有,7700000,46221,坡道平面,0.0,0,屋況新，有裝潢,RPXOMLTKKHPFFCE76CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區三多二路421~450號,10.34,商,,,1081230,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910205,134.28,3,2,2,有,有,7800000,54466,坡道機械,5.76,800000,含增建或未登記建物。,RPQOMLLKKHPFFCE87CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區瑞興街121~150號,20.16,住,,,1081217,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840523,116.75999999999999,3,2,2,有,有,6250000,53529,坡道機械,0.0,800000,含增建或未登記建物。,RPSOMLLKKHPFFCE08CA
小港區,房地(土地+建物),高雄市小港區高坪七十六街151~180號,109.01,住,,,1081216,土地1建物1車位0,全,三層,透天厝,見其它登記事項,鋼筋混凝土造,1050929,208.46,4,3,5,有,無,13600000,65240,,0.0,0,,RPUOMLOJKHPFFCE48CA
小港區,房地(土地+建物),高雄市小港區高坪七十六街181~210號,108.92,住,,,1081223,土地1建物1車位0,全,三層,透天厝,見其它登記事項,鋼筋混凝土造,1050929,208.46,4,3,5,有,無,13600000,65240,,0.0,0,,RPVOMLOJKHPFFCE58CA
前鎮區,房地(土地+建物),高雄市前鎮區一心二路31~60號,3.98,商,,,1090104,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790720,48.0,1,1,1,有,有,2300000,47917,,0.0,0,,RPPNMLPJKHPFFCE97CA
小港區,房地(土地+建物),高雄市小港區宮仁街1~30號,22.34,住,,,1081222,土地3建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690610,83.2,3,2,2,有,無,3280000,39423,,0.0,0,,RPOOMLNJKHPFFCE77CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區瑞隆路511~540號,16.27,住,,,1090107,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040708,136.72000000000003,2,2,1,有,有,7730000,56539,坡道平面,37.21,0,,RPUNMLNJKHPFFCE28CA
