鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,房地(土地+建物)+車位,新北市板橋區華東街271~300號,14.08,住,,,1081222,土地2建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050205,164.03,3,2,2,有,無,24100000,160233,坡道平面,26.73,2100000,本案尚未成立管理委員會.,RPUVOLLLJHPFFAF09CA
板橋區,房地(土地+建物)+車位,新北市板橋區華東街271~300號,18.31,住,,,1081121,土地2建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050205,210.73000000000002,3,2,2,有,無,32600000,166033,坡道平面,26.73,2050000,本案尚未成立管理委員會.,RPPWOLLLJHPFFAF68CA
土城區,房地(土地+建物)+車位,新北市土城區莊園街1~30號,38.44,住,,,1060308,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080412,236.47,3,2,3,有,無,30000000,140236,坡道平面,36.45,1950000,1.預售屋2.權利人2人3.於民國108年6月24日讓渡1/2予二親等以內親屬,RPOOMLMLJHPFFAF67CA
土城區,房地(土地+建物)+車位,新北市土城區莊園街1~30號,31.67,住,,,1060510,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080412,193.28,3,2,2,有,有,21530000,126443,坡道平面,36.45,1700000,預售屋,RPPOMLMLJHPFFAF77CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,1.85,住,,,1081223,土地1建物1車位0,四層,三十七層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,0950914,56.22,1,1,1,有,有,6950000,123621,,0.0,0,含增建或未登記建物。;,RPSOMLMLJHPFFAF08CA
板橋區,房地(土地+建物),新北市板橋區忠孝路48巷11弄1~30號,28.0,住,,,1081209,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650529,68.32,2,2,1,有,無,4400000,64403,,0.0,0,親友、員工或其他特殊關係間之交易。;二親等間買賣,RPXOMLMLJHPFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區大漢街1~30號,8.9,住,,,1060903,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080909,87.5,2,1,1,有,有,8970000,102514,坡道平面,30.87,0,本案房地交易總價為預售當時價格。,RPOPMLMLJHPFFAF77CA
土城區,房地(土地+建物),新北市土城區福安街61~90號,15.75,住,,,1081121,土地2建物1車位0,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921126,108.27000000000001,3,2,2,有,有,10800000,99751,,0.0,0,含增建或未登記建物。;,RPPNMLTLJHPFFAF38CA
板橋區,房地(土地+建物),新北市板橋區中正路331~360號,25.92,住,,,1081225,土地1建物1車位0,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830531,158.62,3,2,2,有,有,6000000,37826,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLKMJHPFFAF97CA
板橋區,房地(土地+建物)+車位,新北市板橋區國慶路158巷1~30號,19.81,住,,,1081108,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960723,166.44,4,2,2,有,有,18800000,112954,坡道平面,31.92,0,含增建或未登記建物。;,RPROMLKMJHPFFAF87CA
土城區,房地(土地+建物),新北市土城區學府路一段1~30號,14.16,住,,,1080928,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830701,119.52,4,2,2,有,有,11760000,98394,,0.0,0,含增建或未登記建物。;,RPSOMLKMJHPFFAF97CA
板橋區,房地(土地+建物)+車位,新北市板橋區中正路151~180號,22.41,住,,,1080320,土地1建物1車位1,二十層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,231.0,3,2,2,有,有,34000000,147186,坡道平面,33.06,0,,RPUOMLKMJHPFFAF18CA
土城區,房地(土地+建物),新北市土城區延和路177巷11弄1~30號,31.56,住,,,1081219,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0700130,96.38,0,0,0,無,無,12000000,124507,,0.0,0,含增建或未登記建物。;,RPSRMLKMJHPFFAF28CA
板橋區,房地(土地+建物),新北市板橋區四川路一段31~60號,2.66,商,,,1081226,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0820705,28.78,1,0,1,有,有,3500000,121612,,0.0,0,共有人數2人。含增建或未登記建物。,RPPRMLKMJHPFFAF97CA
板橋區,房地(土地+建物),新北市板橋區金門街31巷1~30號,7.39,住,,,1081124,土地1建物1車位0,七層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871120,48.64,1,1,1,有,無,4700000,96628,,0.0,0,,RPUOMLLMJHPFFAF28CA
土城區,房地(土地+建物),新北市土城區明德路一段93巷1~30號,12.1,商,,,1081221,土地1建物1車位0,十一層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,91.19,2,2,1,有,無,11800000,129400,,0.0,0,,RPPQMLNJKHPFFAF97CA
板橋區,房地(土地+建物),新北市板橋區大仁街61~90號,24.75,住,,,1081215,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640501,88.86,3,2,1,有,無,8600000,96781,,0.0,0,,RPSNMLOJKHPFFAF08CA
土城區,房地(土地+建物)+車位,新北市土城區忠承路91~120號,50.01,工,,,1081222,土地1建物1車位2,六層,十二層,廠辦,見其他登記事項,鋼筋混凝土造,0990611,303.11,0,0,0,無,有,29580000,97588,坡道平面,59.1,0,,RPRNMLRJKHPFFAF28CA
土城區,土地,明德段61~90地號,90.75,住,,,1081021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26079963,287383,,0.0,0,,RPQNMLOKKHPFFAF97CA
土城區,土地,明德段61~90地號,90.75,住,,,1081021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26079963,287383,,0.0,0,,RPSNMLOKKHPFFAF18CA
土城區,土地,明德段61~90地號,2.83,住,,,1081021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,811882,286884,,0.0,0,,RPTNMLOKKHPFFAF28CA
土城區,土地,明德段61~90地號,15.78,住,,,1081021,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4534130,287334,,0.0,0,,RPUNMLOKKHPFFAF38CA
土城區,土地,明德段61~90地號,37.01,住,,,1081021,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10636928,287407,,0.0,0,,RPVNMLOKKHPFFAF48CA
土城區,土地,明德段61~90地號,28.85,住,,,1081021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8290769,287375,,0.0,0,,RPWNMLOKKHPFFAF58CA
土城區,土地,明德段61~90地號,8.82,住,,,1081021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2535391,287459,,0.0,0,,RPXNMLOKKHPFFAF68CA
土城區,土地,明德段61~90地號,10.52,住,,,1081021,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3022753,287334,,0.0,0,,RPOOMLOKKHPFFAF87CA
土城區,土地,明德段61~90地號,7.69,住,,,1081021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2210872,287500,,0.0,0,,RPQOMLOKKHPFFAF08CA
土城區,土地,明德段61~90地號,37.67,住,,,1081021,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10826160,287395,,0.0,0,,RPROMLOKKHPFFAF18CA
板橋區,土地,新興段1141~1170地號,22.32,住,,,1090107,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4725000,211694,,0.0,0,,RPPOMLRKKHPFFAF28CA
土城區,房地(土地+建物)+車位,新北市土城區中央路四段279巷1~30號,17.24,住,,,1081226,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950817,154.35,3,2,2,有,有,11000000,71267,坡道平面,34.26,0,,RPVOMLRKKHPFFAF88CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段21巷91~120號,28.83,商,,,1081130,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,195.41000000000003,3,2,2,有,有,22040000,127009,坡道平面,38.02,2050000,,RPPOMLSKKHPFFAF38CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段61巷1~30號,30.76,商,,,1080919,土地1建物1車位1,三層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,205.07,4,2,2,有,有,22450000,122418,坡道平面,38.02,2000000,,RPUOMLSKKHPFFAF88CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段21巷121~150號,28.83,商,,,1081128,土地1建物1車位1,二十三層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,195.41000000000003,3,2,2,有,有,22400000,128661,坡道平面,38.02,2150000,,RPVPMLSKKHPFFAF09CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段61巷1~30號,23.31,商,,,1081111,土地1建物1車位1,二十一層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,157.91,3,2,2,有,有,18650000,133142,坡道平面,32.48,1950000,,RPWPMLSKKHPFFAF56CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段61巷1~30號,23.31,商,,,1080831,土地1建物1車位1,十層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,157.91,3,2,2,有,有,17730000,125807,坡道平面,32.48,1950000,,RPOQMLSKKHPFFAF48CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段61巷1~30號,23.31,商,,,1080831,土地1建物1車位1,四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,163.45,3,2,2,有,有,18090000,128279,坡道平面,38.02,2000000,,RPQQMLSKKHPFFAF68CA
林口區,房地(土地+建物)+車位,新北市林口區文林三街31~60號,92.12,住,,,1081203,土地1建物1車位1,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0961206,213.86,3,3,3,有,有,17800000,83232,一樓平面,0.0,0,,RPPONLLLJHPFFBF87CA
新莊區,車位,新北市新莊區中平路377巷17弄1~30號,0.22,住,,,1081221,土地0建物0車位1,,,其他,,,,22.63,0,0,0,有,有,1800000,,坡道平面,22.63,1800000,,RPSNMLMLJHPFFBF08CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段481~510號,16.71,住,,,1081215,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940124,105.0,2,1,1,有,有,7100000,67619,坡道平面,29.82,0,,RPWQMLMLJHPFFBF78CA
新莊區,房地(土地+建物),新北市新莊區建安街57巷2弄1~30號,17.72,住,,,1081228,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800821,85.17999999999999,2,2,1,有,無,6180000,72552,,0.0,0,含增建或未登記建物。;,RPSOMLKMJHPFFBF08CA
板橋區,房地(土地+建物),新北市板橋區新生街29巷4弄1~30號,28.17,住,,,1090102,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740204,108.59,3,1,1,有,無,8400000,77355,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPSMLLKKHPFFAF08CA
泰山區,房地(土地+建物)+車位,新北市泰山區仁愛路100巷1~30號,10.7,商,,,1081129,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931021,127.73,3,2,2,有,有,10000000,78296,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLLMJHPFFBF87CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段271~300號,20.21,商,,,1080830,土地1建物1車位1,二十層,三十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070628,248.5,3,2,3,有,有,24570000,97138,坡道平面,15.12,1900000,,RPROMLLJKHPFFBF87CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段271~300號,20.21,商,,,1080918,土地1建物1車位1,十五層,三十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070628,248.5,3,2,3,有,有,24150000,96624,坡道平面,15.12,1600000,,RPSOMLLJKHPFFBF97CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段271~300號,20.21,商,,,1081016,土地1建物1車位1,三十五層,三十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070628,248.5,3,2,3,有,有,26870000,106564,坡道平面,15.12,2000000,,RPUOMLLJKHPFFBF18CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段271~300號,20.21,商,,,1080911,土地1建物1車位1,三十四層,三十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070628,254.06,3,2,3,有,有,28980000,113752,坡道平面,15.12,1800000,,RPVOMLLJKHPFFBF28CA
新莊區,土地,自強段91~120地號,23.24,其他,,,1081226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3448820,148400,,0.0,0,包含公共設施保留地之交易。;,RPSOMLNJKHPFFBF18CA
新莊區,房地(土地+建物),新北市新莊區中正路871~900號,7.64,住,,,1081215,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870701,77.55,3,2,2,有,有,8200000,105738,,0.0,0,含增建或未登記建物。;,RPVPMLNJKHPFFBF58CA
泰山區,房地(土地+建物),新北市泰山區貴子路15巷3弄1~30號,48.5,住,,,1081123,土地1建物1車位0,三層，四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771125,150.5,4,2,3,有,無,9600000,63787,,0.0,0,含增建或未登記建物。;,RPQTMLNJKHPFFBF48CA
林口區,房地(土地+建物),新北市林口區新生街1~30號,27.14,商,,,1081220,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751117,79.98,4,0,4,有,無,5200000,65016,,0.0,0,頂樓增建,RPPOMLPJKHPFFBF08CA
新莊區,房地(土地+建物)+車位,新北市新莊區中原東路61~90號,24.31,住,,,1081017,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080528,164.18,3,2,2,有,有,20230000,140034,坡道平面,36.14,2300000,土地及建物分次登記案件。前案土地登記收件字號：;,RPXOMLPJKHPFFBF88CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段617巷61~90號,19.93,住,,,1081220,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060705,167.24,3,2,2,有,有,13200000,78928,坡道平面,30.36,0,,RPURMLPJKHPFFBF88CA
林口區,土地,麗林段541~570地號,30.73,住,,,1090105,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3253800,105884,,0.0,0,,RPWNMLQJKHPFFBF78CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段271~300號,20.21,商,,,1081107,土地1建物1車位1,二十二層,三十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070628,246.61,3,2,3,有,有,26280000,104893,坡道平面,13.23,1800000,,RPQSMLQJKHPFFBF68CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道三段31~60號,18.35,商,,,1081221,土地1建物1車位1,十八層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1020603,181.49,2,2,2,有,有,22180000,122211,坡道平面,37.08,0,含增建或未登記建物。;,RPUNMLRJKHPFFBF68CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路241~270號,20.78,住,,,1081004,土地1建物1車位2,十六層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,219.49,3,2,2,有,有,25000000,132816,坡道平面,67.4,4800000,,RPVPMLSJKHPFFBF09CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,23.95,住,,,1080921,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,204.11,4,2,2,有,有,24530000,131624,坡道平面,33.7,2100000,,RPXPMLSJKHPFFBF66CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,14.09,住,,,1080809,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,127.86,2,2,1,有,有,14580000,130416,坡道平面,33.7,2300000,,RPTQMLSJKHPFFBF98CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,14.09,住,,,1080722,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,127.86,2,2,1,有,有,14500000,131691,坡道平面,33.7,2100000,,RPVRMLKKKHPFFBF58CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,14.09,住,,,1080717,土地1建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,127.86,2,2,1,有,有,14800000,132753,坡道平面,33.7,2300000,,RPXRMLKKKHPFFBF78CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,23.95,住,,,1081026,土地1建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,200.55,4,2,2,有,有,24600000,131448,坡道平面,30.14,2200000,,RPOSMLKKKHPFFBF97CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,14.09,住,,,1080720,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,127.86,2,2,1,有,有,14500000,131691,坡道平面,33.7,2100000,,RPPSMLKKKHPFFBF08CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,23.95,住,,,1080906,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,204.11,4,2,2,有,有,24000000,127927,坡道平面,33.7,2200000,,RPQSMLKKKHPFFBF18CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,14.09,住,,,1080722,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,127.86,2,2,1,有,有,14350000,127974,坡道平面,33.7,2300000,,RPRSMLKKKHPFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區新莊區龍安路1~30號,13.75,住,,,1081021,土地1建物1車位1,九層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080723,162.49,3,2,2,有,有,17010000,112546,坡道平面,27.79,1850000,,RPVNMLLKKHPFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區新莊區龍安路31~60號,13.79,住,,,1081203,土地1建物1車位1,十一層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080723,162.82999999999998,3,2,2,有,有,15980000,105006,坡道平面,27.79,1800000,,RPOOMLLKKHPFFBF67CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝路91~120號,20.85,住,,,1081001,土地1建物1車位1,四層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080531,196.72,3,2,2,有,有,25000000,130430,坡道平面,20.38,2000000,,RPXOMLRJKHPFFBF09CA
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段511~540號,26.6,住,,,1090106,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071228,155.57,3,2,2,有,有,13420000,86263,坡道平面,27.16,0,,RPTNMLTJKHPFFBF78CA
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段511~540號,26.58,住,,,1090106,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071228,155.48000000000002,3,2,2,有,有,13040000,83869,坡道平面,27.16,0,,RPVNMLTJKHPFFBF98CA
泰山區,土地,中山段991~1020地號,29.14,工,,,1081128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2644795,90762,,0.0,0,,RPOQMLLKKHPFFBF87CA
五股區,房地(土地+建物)+車位,新北市五股區成泰路一段211~240號,24.45,住,,,1081205,土地2建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881230,163.54000000000002,3,2,2,有,有,6000000,36688,坡道平面,37.23,0,親友、員工或其他特殊關係間之交易。;包含公共設施保留地之交易。;,RPTNMLPKKHPFFBF48CA
新店區,房地(土地+建物),新北市新店區雙城路2巷1~30號,36.78,其他,,,1081222,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701216,88.74,3,2,1,有,無,5630000,63444,,0.0,0,含增建或未登記建物。;,RPVNMLMLJHPFFCF48CA
新店區,房地(土地+建物)+車位,新北市新店區安和路三段31~60號,14.57,住,,,1081227,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860319,123.28,3,2,2,有,有,9700000,78683,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLMLJHPFFCF97CA
新店區,房地(土地+建物),新北市新店區安祥路110巷31~60號,34.56,,山坡地保育區,丙種建築用地,1081213,土地1建物1車位0,一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850120,68.27,2,2,1,有,有,6100000,89351,,0.0,0,,RPRPMLMLJHPFFCF28CA
石碇區,土地,石碇段石碇小段61~90地號,2.3,其他,,,1081223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12420,5400,,0.0,0,政府機關工程用地協議價購,RPUNMLNLJHPFFCF48CA
石碇區,土地,石碇段石碇小段61~90地號,1.02,其他,,,1081223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5520,5412,,0.0,0,政府機關工程用地協議價購,RPVNMLNLJHPFFCF58CA
石碇區,土地,石碇段石碇小段61~90地號,1.02,其他,,,1081223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5520,5412,,0.0,0,政府機關工程用地協議價購,RPWNMLNLJHPFFCF68CA
石碇區,土地,石碇段石碇小段61~90地號,1.02,其他,,,1081223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5520,5412,,0.0,0,政府機關工程用地協議價購,RPXNMLNLJHPFFCF78CA
石碇區,土地,石碇段石碇小段61~90地號,3.07,其他,,,1081223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16560,5394,,0.0,0,政府機關工程用地協議價購,RPOOMLNLJHPFFCF97CA
新店區,房地(土地+建物),新北市新店區福園街5巷31~60號,14.82,住,,,1081226,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740404,47.01,3,2,2,有,無,5750000,122314,,0.0,0,,RPSNMLKMJHPFFCF08CA
新店區,房地(土地+建物),新北市新店區安興路1~30號,8.9,住,,,1081204,土地1建物1車位0,地下一層,二十一層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0840513,142.62,2,1,1,有,有,5300000,37162,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLKMJHPFFCF48CA
新店區,房地(土地+建物)+車位,新北市新店區達觀路1~30號,29.81,,山坡地保育區,丙種建築用地,1081203,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850510,90.44,2,2,1,有,有,4400000,48651,坡道平面,0.0,0,,RPXNMLKMJHPFFCF58CA
泰山區,房地(土地+建物)+車位,新北市泰山區泰林路二段481~510號,35.14,住,,,1081204,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950710,178.94,3,2,2,有,有,12800000,71532,坡道平面,27.87,0,,RPPUMLNJLHPFFBF58CA
新店區,土地,寶橋段601~630地號,6.0,其他,,,1081203,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,490000,81667,,0.0,0,,RPTNMLMLJHPFFCF28CA
新店區,房地(土地+建物),新北市新店區北新路一段61~90號,5.31,商,,,1080426,土地1建物1車位0,十三層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,78.71,2,2,1,有,有,15260000,193876,,0.0,0,,RPRNMLLMJHPFFCF08CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段61~90號,9.99,商,,,1081123,土地1建物1車位2,二十三層,三十層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081112,194.87,4,2,2,有,有,35880000,184123,坡道平面,46.5,0,,RPTNMLLMJHPFFCF28CA
新店區,房地(土地+建物),新北市新店區安康路二段159巷1~30號,7.57,住,,,1081217,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870629,52.14,2,1,1,有,有,6800000,130418,,0.0,0,,RPTOMLLMJHPFFCF38CA
新店區,房地(土地+建物)+車位,新北市新店區安興路91~120號,47.13,其他,,,1081209,土地8建物1車位1,三層,十四層,其他,見其他登記事項,見其他登記事項,1050406,124.22,0,0,0,無,有,12190000,96268,坡道平面,18.37,2000000,,RPVOMLNJKHPFFCF58CA
新店區,房地(土地+建物)+車位,新北市新店區安興路121~150號,44.95,其他,,,1081215,土地8建物1車位1,十三層,十四層,其他,見其他登記事項,見其他登記事項,1050406,119.12,0,0,0,無,有,11050000,89826,坡道平面,18.37,2000000,,RPWOMLNJKHPFFCF68CA
新店區,土地,寶橋段631~660地號,160.05,工,,,1090106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14525000,90753,,0.0,0,,RPQNMLPJKHPFFCF18CA
新店區,房地(土地+建物),新北市新店區安祥路110巷1~30號,55.97,,山坡地保育區,丙種建築用地,1081223,土地1建物1車位0,十四層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840729,144.34,3,2,2,有,有,6250000,43301,,0.0,0,,RPTNMLPJKHPFFCF48CA
新店區,車位,新北市新店區民族路31~60號,0.23,住,,,1081231,土地0建物0車位1,,,其他,,,,40.79,0,0,0,有,有,2200000,,坡道平面,40.79,2200000,,RPOPMLMKKHPFFCF97CA
新店區,房地(土地+建物),新北市新店區民權路61~90號,33.9,工,,,1081210,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0740704,134.02,3,2,2,有,無,10000000,74616,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTPMLOKKHPFFCF68CA
